episode,state_idx,predicted_value,target_value
56,10,1.03545343875885,0.0
56,11,1.026132583618164,1.0
56,12,1.0337004661560059,2.0
56,13,1.0574404001235962,3.0
56,14,1.0646904706954956,4.0
56,15,1.0735057592391968,5.0
56,16,1.0803643465042114,6.0
56,17,1.0819892883300781,7.0
56,18,1.0837690830230713,8.0
56,19,1.0847347974777222,9.0
57,0,0.13116323947906494,0.0
58,0,-1.1260274648666382,0.0
58,1,-0.376497745513916,1.0
58,2,0.26660460233688354,2.0
58,3,0.5616809129714966,3.0
59,0,-0.6228969693183899,0.0
59,1,0.8078318238258362,1.0
59,2,1.1704645156860352,2.0
59,3,1.17756986618042,3.0
